"SMS_Text","Label"
"De acuerdo,,,","legitimo"
"""¡El último reproductor de MP3 Nokia Mobile o iPod +�400 proze GARANTIZADO! Responda con: ¡WIN al 83355 ahora! Norcorp Ltd.�1,50/Mtmsgrcvd18+"",,,","smishing"
"""SERVICIOS DE SMS. Para sus créditos de texto incluidos, vaya a www.comuk.net login= 3qxj9 cancelar la suscripción con STOP, sin cargo adicional. ayuda 08702840625.COMUK. 220-CM2 9AE"",,,","smishing"
"Nvm tómate tu tiempo.,,,","legitimo"
"Entonces, ¿cuál es la decisión?","legitimo"
"¿Qué estás arriba 2 entonces perra?","legitimo"
"Estúpido. No es posible...","legitimo"
"Ella le dijo a RR.HH. que quería publicar en Chennai :)porque estoy trabajando aquí :),,,","legitimo"
"Club Móvil: Elige cualquiera de los artículos de primera calidad para tu móvil. 7cfca1a,,,","smishing"
"¿Cuándo se van?,,,","legitimo"
"Él nunca se queja, pero yo estoy triste... Hee... Cómprelo después del almuerzo. Pero todavía nos reunimos a las 4 para el almuerzo y no. Neva escucha de ellos lei. �� tienes mucho trabajo ar?,,,","legitimo"
"No puedo hacer nada.,,,","legitimo"
"�� ¿Estás estudiando álgebra lineal hoy?,,,","legitimo"
"Este fin de semana está bien (una excusa para no decorar demasiado),,,","legitimo"
"""Perdón, te extrañé, cariño. Me quedé despierto hasta tarde y dormí hasta tarde. Espero que disfrutes tu lección de manejo, muchacho. Yo también te extraño... *beso burlón*"",","legitimo"
"Ahora proyecto pa. Después de eso solo puedo venir yo.,,,","legitimo"
"Dinero que he ganado ganando el número 946, ¿qué hago a continuación?","smishing"
"Fue casualidad que vi a mi antiguo compañero de cuarto en el campus. Se graduó,,,","legitimo"
"""¡Felicidades! 2 videoteléfonos móviles 3G son tuyos. ¡Llama al 09061744553 ahora! Videochat con tus amigos, juega juegos java, descarga música PolyH, alquiler sin línea. bx420. ip4. 5we. 150pm"",,,","smishing"
"""El hombre siempre necesita una esposa hermosa, inteligente, cariñosa, amorosa, ajustable y cooperativa. Pero la ley sólo permite una esposa..."",,,","legitimo"
"Eso apesta. Entonces, ¿qué tienes planeado para tu San Valentín? Soy tu yo San Valentín, ¿no?","legitimo"
"""Acabo de obtener parte de Nottingham: 3 horas y 63 millas. Menos mal que amo mucho a mi hombre, pero solo voy a 40 mph. Hola"",","legitimo"
"Qué pensar, nadie lo dice claramente. Ok, no es necesario que le preguntes. Yo iré si ella viene o no...","legitimo"
"Hola, buenos días. Gracias. Te deseo lo mismo..,,,","legitimo"
"QUIERES 2 ENCONTRARNOS 2MORRO,,,","legitimo"
"En realidad decidí que tenía demasiada hambre así que aún no me he ido :V,,,","legitimo"
"He enviado �_ mi parte..,,,","legitimo"
"Porque estaba de compras con Darren justo ahora y lo llamé para preguntarle qué regalo quería. Luego empezó a adivinar con quién estaba y finalmente adivinó a Darren Lor...","legitimo"
"""¡Quiero un poco de polla! Mi esposo no está, necesito un hombre de verdad que me satisfaga. Envía un mensaje de texto a ESPOSA al 89938 para recibir acción sin compromiso. (Texto STOP 2 final, texto rec �1.50ea. OTBox 731 LA1 7WS. )"",,,","smishing"
"Entender. su pérdida es mi ganancia :) entonces, ¿trabajas? ¿Escuela?,,,","legitimo"
"¿CÓMO ESTÁS? ¡TE HE EXTRAÑADO! NO HE ESTADO MUCHO ABURRIDO DE LAS VACACIONES ¡QUIERO IR A BAK 2 UNIVERSIDAD! TRISTE ¿NO?xx,,,","legitimo"
"""Hola, probablemente volveré a casa * el fin de semana siguiente"",","legitimo"
"Pero no olvides que te amo... Y camino a tu lado. Cuidándote y manteniendo tu corazón caliente.,,,","legitimo"
"Ojalá las cosas fueran diferentes. Me pregunto cuándo podré demostrarte cuánto te valoro. Por favor, continúa con las caminatas rápidas sin drogas sin pedirme por favor y encuentra cosas de qué reírte. Te amo mucho.,,,","legitimo"
"Ok nuestros dos días. Entonces, ¿qué vas a preparar para cenar esta noche? ¿Estoy invitado?,,,","legitimo"
"Nuevo servicio Gr8 - chat de video de sexo en vivo en tu multitud - mira a las chicas más sexys y sucias en vivo en tu teléfono - 4 detalles envía un mensaje de texto cachondo al 89070 para cancelar envía STOP al 89070 ,,,","smishing"
"¡No tengo dinero 4 steve compañero! !,,,","legitimo"
"LLEGO TARDE SEÑORITA ESTOY EN CAMINO,,,","legitimo"
"Nunca culpes a un día de tu vida. Los buenos días te dan felicidad. Los malos días te dan experiencia. ¡Ambos son esenciales en la vida! ¡Todos son bendiciones de Dios! buen día.:,,,","legitimo"
"Normalmente suelo beber más agua al día :),,,","legitimo"
"Me atrevo a preguntar... ¿Tuviste suerte arreglando el auto?...","legitimo"
"""La fiesta es en mi casa en usf, sin costo (pero si puedes contribuir de alguna manera, te lo agradecemos mucho) y sí, tenemos espacio para una más"",","legitimo"
"""¡Urgh, entrenador caliente, huele a grasa de chip! Gracias de nuevo, especialmente por el edredón (no es una palabra de texto predictiva)"",,,","legitimo"
"Hola. ¿Cómo estuvo anoche? He sido traviesa y me compré ropa y muy poco... ¡Listo para más compras! ¿A qué hora quieres que nos veamos?","legitimo"
"FreeMsg Hola cariño, acabo de recibir una nueva cámara Moby. ¿Quieres una foto sexy? ¿O te apetece charlar? Soy w8in 4uTxt / rply CHAT al 82242 Hlp 08712317606 Msg150p 2rcv,,,","smishing"
"He estado intentando comunicarme con él sin éxito...","legitimo"
"¿Cuándo tú y Derek terminaron con la clase?","legitimo"
"Nunca lei... Soy un vago... ¿Tienes qué? Ese día, envíame la URL. No puedo funcionar...,,,","legitimo"
"Nunca intentes solo tomar el peso de una lágrima que sale de tu corazón y cae por tus ojos... Recuerda siempre que un AMIGO ESTÚPIDO está aquí para compartir... BSLVYL,,,","legitimo"
"Hola amigo. Hablé con la gente de la revista. Estamos en marcha.  Se entrega a finales de mes. Entrega el 24 de septiembre. Habla más tarde. ,,,","legitimo"
"Espero que estés teniendo una buena semana. Sólo registrándome...","legitimo"
"""Jaja, mi amigo Tyler literalmente acaba de preguntar si podías conseguirle un dubsack"",","legitimo"
"Excelente. Que tengas un viaje seguro. No entres en pánico, ríndete todo.,,,","legitimo"
"""\SÍNTOMAS\"""" cuando estás enamorado: \""""1. Te gusta escuchar canciones 2. Te detienes cuando ves el nombre de tu amado 3. No te enojas cuando estás"""""",,,","legitimo"
"Sun ah... Quizás pueda, si no tengo nada... Tengo que reservar la lección... E pilates está en Orchard mrt u noe hor... ,,,","legitimo"
"Intenta hacer algo querido. Lees algo para los exámenes...","legitimo"
"""7 maravillas en Mi MUNDO 7º Tú 6º Estilo Ur 5º Ur sonrisa 4º Ur Personalidad 3º Ur Naturaleza 2º Ur SMS y 1º \Ur Encantadora Amistad\""""... buenos días querido"""""",,,","legitimo"
"Preparándose para enviar comp...","legitimo"
"Estoy en el hospital da. . Regresaré a casa por la tarde...","legitimo"
"PISS ESTÁ HABLANDO ES ALGUIEN QUE SE DA CUENTA DE ESE PUNTO ESO ES. (AHORA LÉALO AL REVÉS),,,","legitimo"
"Piensa + día. Lo haras.,,,","legitimo"
"Estoy despierto oh. Qué pasa.,,,","legitimo"
"Buenas tardes mi niño. ¿Cómo va ese día de caminar de aquí para allá? ¿Recibiste ese resumen policial? ¿Aún estás fuera de casa? Me despierto y te extraño nena...","legitimo"
"¿Cuánto estás tratando de conseguir? ,,,","legitimo"
"Dime otra vez cuál es tu dirección,,,","legitimo"
"Pero estaban juntos, así que deberían estar pensando en él...","legitimo"
"Hola, ¿cómo te va en la soleada África? Espero que lo estés pasando bien. Devuélvele a esa vieja plata un gran beso de mi parte.,,,","legitimo"
"¿A qué hora debo venir mañana?","legitimo"
"¿Quieres reírte? ¡Prueba CHIT-CHAT en tu móvil ahora! Inicie sesión enviando un mensaje de texto con la palabra: CHAT y envíelo al No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,,,","smishing"
"\CHA QUITEAMUZING ESE��SCOOL BABE,""PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! AMO A JEN XXX. PSXTRA LRG PORCIONES 4 ME POR FAVOR \"""""""""",,","legitimo"
"Dios mío, ¿cómo supiste lo que comí?","legitimo"
"""¡URGENTE! ¡Este es el segundo intento de contactarte! Has GANADO �1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max�7. 50\"""""""""",,,","smishing"
":( pero no estás aquí....,,,","legitimo"
"No directamente detrás... Aproximadamente 4 filas detrás de �_...,,,","legitimo"
"Felicitaciones, recibió 500 vales de CD o 125 obsequios garantizados y entrada gratuita. 2 sorteos semanales de 100 mensajes de texto con MÚSICA al 87066,,,","smishing"
"""¿Tenías tu contrato de móvil por 11 meses? Lo último de Motorola, Nokia, etc. ¡todo GRATIS! Doble minuto y texto con tarifas de Orange. ENVÍA UN MENSAJE DE TEXTO SÍ para devolver la llamada, no para eliminarlo de los registros"",","smishing"
"""¡Urgente! Llame al 09066350750 desde su teléfono fijo. Sus vacaciones 4* en Ibiza de cortesía o 10,000 en efectivo esperan su cobro SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"",,,","smishing"
"Aún no hay planes. Qué estás haciendo ?,,,","legitimo"
"Por supuesto que no. Solo matemáticas un día un capítulo y en un mes podemos terminar.,,,","legitimo"
"Vaya, no pensé que fuera tan común. ¡Retiro todo, no eres un bicho raro! A menos que lo cortes :-),,,","legitimo"
"""Para tener la oportunidad de ganar una compra semanal de £250 TXT: SHOP al 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"",,,","smishing"
"Nooooo por favor. Lo último que necesito es estrés. Por una vez en tu vida sé justo.,,,","legitimo"
"Tienes un admirador secreto que está buscando, ponte en contacto con U, descubre quién es, revela quién piensa que eres tan especial, llama al 09065171142-stopsms-08718727870150ppm,,,","smishing"
"""Mila, 23 años, rubia, nueva en el Reino Unido. Busco sexo con chicos del Reino Unido. Si te gusta divertirte conmigo. Envía MTALK al 69866.18. 30pp/txt 1st 5free. Incrementos de 1,50. Ayuda08718728876"",,,","smishing"
"""Veré si puedo pasar un rato, tengo algunas cosas de las que ocuparme aquí primero"",","legitimo"
"Quería desearte un feliz año nuevo y quería hablarte sobre algunos consejos legales relacionados con cuando Gary y yo nos separamos, pero en persona. Para eso haré un viaje a Ptbo. Espero que todo esté bien contigo nena y te amo :),,,","legitimo"
"¿Aún no has terminado de trabajar o algo así?,,,","legitimo"
"Mañana no voy al teatro. . . Entonces puedo ir a donde me llames. . . Dime dónde y cuándo venir mañana,,,","legitimo"
"¡Bien hecho INGLATERRA! ¡Obtén el tono de llamada oficial de Poly o la bandera de color en tu móvil! ¡Envíe un mensaje de texto con TONO o BANDERA al 84199 AHORA! Optar por no participar txt ENG STOP. Caja39822 W111WX �1,50,,,","smishing"
"¡Cierto, no fuiste tú quien llamó, fue alguien con un número como el tuyo!","legitimo"
"Está bien, me enojaré. Envíate un mensaje después de que llegue a casa esta noche.,,,","legitimo"
"Yo también lo pasé bien. Es bueno hacer algo un poco diferente con mis fines de semana para variar. Nos vemos pronto,,,","legitimo"
"Lo siento, estaba en la ducha cenando...","legitimo"
"""Carlos está caído pero tengo que recogerlo, así que pasaré por nosotros en un rato"",","legitimo"
"Calor a tope pa :-) le he aplicado aceite pa.,,,","legitimo"
"Estoy atrapado en el medio de la fila en el lado derecho de la calle... ,,,","legitimo"
"¿Has dejado tu línea de Airtel en reposo?","legitimo"
"Hola, ¿decidiste recibir 4 para su cumpleaños? Si no, probablemente solo le consigas un cupón de Virgin o Summin.","legitimo"
"Mensaje gratuito: Txt: LLAME al número: 86888 y reclame su recompensa de 3 horas de tiempo de conversación para usar desde su teléfono ahora. Suscribirse6GBP/mes inc. 3 horas 16 parada?txtStop,,,","smishing"
"\¡Hola j! ""Te sientes mejor"", espero, cariño. ¡Ahora me siento mal y creo que también puedo tener amigdalitis! Maldita sea, estoy acostado en la cama aburrido. Me amas mucho xxxx\"""""""",,","legitimo"
"Y no planeo quedarme a pasar la noche, pero probablemente no regresaré hasta tarde...","legitimo"
"¡¡GRACIAS 4 PUTTIN DA FONE SOBRE MÍ!!,,,","legitimo"
"""Necesito un octavo pero estoy fuera del cajero automático del campus, ¿podría recogerlo en una hora o dos?""","legitimo"
"""Oh... Jaja... Entonces deberíamos haber ido hoy también... Vaya, nvm la... Kaiez, no me importa ir a jazz oso... El hiphop asustado no puede alcanzarlo..."",,","legitimo"
"¡Estuve corriendo pero solo logré 5 minutos y luego necesité oxígeno! ¡Quizá tenga que recurrir a la opción del rodillo!,,,","legitimo"
"Y de preguntar así.,,,","legitimo"
"Me alegro de poder hablar contigo.,,,","legitimo"
"¿Qué hora es terminar?,,,","legitimo"
"Lo siento papá. Me volví loco tantos trabajos pendientes que hacer.,,,","legitimo"
"¿Cuánto te dieron por la limpieza?","legitimo"
"¿Cómo está mi persona favorita hoy? ¿Estás trabajando duro? No pude volver a dormir anoche y casi te llamé a las 4.30...","legitimo"
"¡Prueba de sol! ¿Gana una súper grabadora de DVD Sony si puedes nombrar la capital de Australia? Envíe MQUIZ al 82277. B,,,","smishing"
"�� llamado papá oredi...,,,","legitimo"
"Bien. ¿Crees que podrías enviarme alguna foto? Me encantaría ver tu arriba y tu trasero...,,,","legitimo"
"Nvm... Voy a usar mis zapatos deportivos de todos modos... Voy a llegar tarde leh.,,,","legitimo"
"""Lo siento, te llamaré más tarde en la reunión"".","legitimo"
"ESTE ES UN PUTO ESPECTÁCULO LARGO...","legitimo"
"""¡Recibido, comprendido y actuado!"",,,","legitimo"
"Finalmente vinieron a arreglar el techo.,,,","legitimo"
"""Siempre necesitas mis regalos porque no puedes perder el amor. \jeevithathile irulinae neekunna prakasamanu sneham\"""" prakasam ennal prabha 'Ese mns prabha es'AMOR' Entendido. No me extrañes...."""""",,,","legitimo"
"Termina de soplarme el pelo. ¿Ya terminaste de cenar?,,,","legitimo"
"Estoy en el autobús. Te amo,,,","legitimo"
"Jajaja...lo sabía....lo vi en la tienda del dólar,,,","legitimo"
"Llame a nuestro representante de servicio al cliente al 0800 169 6031 entre las 10 a. m. y las 9 p. m., ya que HA GANADO un premio garantizado de £ 1000 en efectivo o £ 5000.","smishing"
"Los números de Voda de hoy que terminan en 7634 se seleccionan para recibir una recompensa de 350 £. Si tiene una coincidencia, llame al 08712300220 citando el código de reclamo 7684. Se aplican tarifas estándar.,,,","smishing"
"Sólo los sábados y domingos son festivos, así que es muy difícil :),,,","legitimo"
"Todos se divirtieron esta noche. Te extraño.,,,","legitimo"
"""Tienes mucho dinero para gasolina, ¿quieres emprender una gran aventura en la naturaleza con Galileo en un momento?""","legitimo"
"""Estoy en una reunión, llámame más tarde al"",,,","legitimo"
"Oh, vaya, eso es gay. ¿La actualización del firmware ayudará?","legitimo"
"Estos no servirán. Tengo que pasar a la morfina...","legitimo"
"¿Cómo es que din c �_... Sí, me corté el pelo...,,,","legitimo"
"K k pa Almorzaste aha.,,,","legitimo"
"Oh ho. ¿Es la primera vez que usas este tipo de palabras?","legitimo"
"El capitán vijayakanth está haciendo comedia en Captain TV... está borracho :),,,","legitimo"
"Por supuesto. Supongo que Dios me tiene en espera ahora mismo...","legitimo"
"¿Ocultas algo o te mantienes alejado de mí?","legitimo"
"No lo he hecho.,,,","legitimo"
"¡Te están estafando! Obtén tu contenido móvil desde www.clubmoby.com llama al 08717509990 poly/true/Pix/Ringtones/Games seis descargas por solo 3,,,","smishing"
"Lo siento, no bloqueé mi teclado.,,,","legitimo"
"¿Tienes la historia de esa persona?","legitimo"
"¿Estás planeando venir a Chennai?","legitimo"
"Intentamos comunicarnos con usted para responder a nuestra oferta de un videoteléfono 750 en cualquier momento y en cualquier red en minutos. Línea de alquiler de videocámara a mitad de precio. Responda o llame al 08000930705,,,","smishing"
"Dios creó un espacio entre tus dedos, así que fat sum1 muy especial llenará esos espacios tomando tus manos. ¡¡¡Ahora por favor no preguntes y él creó tanto espacio entre las piernas !!!","legitimo"
"Estamos bien. Voy a dormir ahora. Más tarde,,,","legitimo"
"""Protéjase de las amenazas electrónicas. SIB nunca solicita información confidencial como contraseñas, PIN de cajeros automáticos/SMS a través del correo electrónico. Nunca comparta su contraseña con nadie."",,,","legitimo"
"""¡Finalmente ha sucedido...! ¡Después de décadas...! ¡La CERVEZA ahora es más barata que la GASOLINA! El gobierno espera que \BEBAMOS\"""". . . Pero no \""""CONDUZCA \"""""""""",,,","legitimo"
"¡UNA RECOMPENSA DE NAVIDAD DE �400 TE ESTÁ ESPERANDO! Nuestra computadora lo ha seleccionado al azar entre nuestros leales clientes de telefonía móvil para recibir una recompensa de 400 £. Solo llama al 09066380611 ,,,","smishing"
"¿Dónde nos reunimos mañana?","legitimo"
"Jajaja si. Pero agregará algo de sabor a tu día.,,,","legitimo"
"Espero que estés teniendo un gran día.,,,","legitimo"
"Nuestra madre Prasanth ettans falleció anoche. Sólo oren por ella y su familia.,,,","legitimo"
"""K, ya arreglaré algo"",,,","legitimo"
"¡PRIVADO! Su estado de cuenta de 2003 muestra 800 puntos SIM no canjeados. Llamar 08718738002 Código Identificador: 48922 Caduca el 21/11/04,,,","smishing"
"Este mensaje es de un gran médico de la India :-): 1) No beba APPY FIZZ. Contiene cáncer que causa la edad,,,","legitimo"
"No puedo contestar el teléfono en este momento. Por favor envía un mensaje,,,","legitimo"
"Llámalo y díselo ahora delante de ellos. Llámalo ahora.,,,","legitimo"
"Ok, no hay problema...,,,","legitimo"
"Damas primera y género segunda k.,,,","legitimo"
"No. Sí, por favor. ¿Has estado nadando?,,,","legitimo"
"Mamá ya no se irá a Robinson...","legitimo"
"Ok, listo, te dejaremos conocer los detalles más tarde...,,,","legitimo"
"No..nombre del software tel..,,,","legitimo"
"Envío las impresiones da.,,,","legitimo"
"REALMENTE ESTOY EN MIS MAMÁS 2NITE QUE PASA CON 2MORO ,,,","legitimo"
"""Cuando yo nací, DIOS dijo, \""¡Oh, no! Otro IDIOTA\"""". Cuando tú naciste"", DIOS dijo,"" \""""¡OH, no! COMPETENCIA\"""". Quién diría"", ""un día estos dos se convertirán en AMIGOS PARA SIEMPRE!""""""","legitimo"
"""No recibí tu mensaje completo... falta algo de texto, envíalo de nuevo"",,,","legitimo"
"""Probablemente no, ya casi me quedo sin gasolina y mañana tendré algo de efectivo"",","legitimo"
"""Anuncio de servicio al cliente. Recientemente intentamos realizarle una entrega pero no pudimos hacerlo, llame al 07099833605 para reprogramar. Ref:9280114"",,,","smishing"
"Olvidé preguntar 2 cosas... Hay una tarjeta en el collar de regalo... ¿Cómo? �� ¿Todos quieren escribir algo o firmarlo?","legitimo"
"Ya me voy de casa.,,,","legitimo"
"""Hola cariño, soy Chloe, ¿cómo estás? ¡Me destrocé el sábado por la noche, fue genial! ¿Cómo estuvo tu fin de semana? ¿Me has estado extrañando? SP visionsms.com Texto de parada a parada 150p/texto"",","smishing"
"�� listo entonces llámame...,,,","legitimo"
"Wewa es 130. Iriver 255. Todos 128 mb.,,,","legitimo"
"Es bueno que ahora tenga la conexión con bw...","legitimo"
"Sry da...jst nw sólo que vine a casa...,,,","legitimo"
"""Es genial, estará aquí toda la noche, déjame saber cuando estés cerca"",","legitimo"
"¿Te quedas en la ciudad?,,,","legitimo"
"""Jaja, sí, 2 onzas es una mierda"",","legitimo"
"Ok, puedes llevarme de compras cuando te paguen =D,,,","legitimo"
"""Mi vida significa mucho para mí, no porque amo mi vida, sino porque amo a las personas en mi vida, el mundo los llama amigos, yo los llamo mi mundo:-).. Ge:-).."",,,","legitimo"
"Pero por favor no juegues en la vida de otros...","legitimo"
"Comiendo mi almuerzo...,,,","legitimo"
"Hmmm.pero deberías dármelo un día..,,,","legitimo"
"""No lo intenté, g y decidí no salir"",,,","legitimo"
"Ok, no hay problema,,,","legitimo"
"Seguramente te lo daré :-) mientras vengo a revisar.,,,","legitimo"
"""Al terminar marzo, debería estar listo. Pero te llamaré con seguridad. El problema es que mi capital nunca se completa. ¿Hasta dónde estás? ¿Cómo va el trabajo y las damas?"",,","legitimo"
"Tessy... por favor, hazme un favor. Por favor, transmítale mis deseos de cumpleaños a Nimya... Por favor, no lo olvide. Hoy es su cumpleaños Shijas,,,","legitimo"
"Por favor, dale la comida, preferiblemente papilla muy lentamente con mucha azúcar. Puedes tardar hasta una hora en dárselo. Y luego un poco de agua. Muy muy lentamente.,,,","legitimo"
"""¡URGENTE! ¡Su número de teléfono móvil 07808726822 recibió un premio adicional de �2000 para llamadas el 09/02/03! ¡Este es nuestro segundo intento de comunicarnos con USTED! Llame al 0871-872-9758 BOX95QU"",,,","smishing"
"Un tipo que se acostumbra pero es demasiado tonto para darse cuenta...","legitimo"
"""Okey dokey, terminaré en un momento simplemente arreglando algunas cosas"".","legitimo"
"Don no da:)¿qué planeas?,,,","legitimo"
"Si bien,,,","legitimo"
"""GANAR: ¡Tenemos un ganador! ¡El Sr. T. Foley ganó un iPod! Pronto habrá más premios interesantes, así que esté atento a su teléfono móvil o visite www.win-82050.co.uk"",","smishing"
"Me gustó el móvil nuevo,,,","legitimo"
"En cualquier momento...,,,","legitimo"
"Mmmmmmm *se acurruca contra ti* ...*suspiro profundo de satisfacción* ... *susurra* ... Te amo tanto que apenas puedo soportarlo...,,,","legitimo"
"Sí, pero dicen que hubo algún error.,,,","legitimo"
"Oye de todos modos tengo que hacerlo :-),,,","legitimo"
"Vaya que saludable. Antigua carretera del aeropuerto lor. No puedo pensar en nada más. Pero bañaré a mi perro más tarde...","legitimo"
"Con mi paquete turístico de reserva familiar.,,,","legitimo"
"""¿Dijiste negrita y luego antorcha más tarde. ¿O una antorcha y dos negritas?""","legitimo"
"""Jaja increíble, puede que necesite hablar contigo sobre eso, ¿qué harás esta noche?""","legitimo"
"Eh, tan lento que llegué hace mucho tiempo liao... U 2 días más solo yo 4 más leh...,,,","legitimo"
"¡Eso es genial princesa! Cubriré tu cara con semen caliente y pegajoso :),,,","legitimo"
"El hermano mayor realmente ha arañado el barril con esta lluvia de inadaptados sociales...","legitimo"
"Ups, creo que ya no tengo suficiente... Voy a comprobarlo y luego le digo a �_...,,,","legitimo"
"S:)Faltan 8 minutos para almorzar :),,,","legitimo"
"""Oye. ¿Qué pasó? Apagaste tu celular todo el día. Esto no es bueno. Ahora, si te importa, llámame mañana"".","legitimo"
"Mis tíos en Atlanta. Les deseo un excelente semestre.,,,","legitimo"
"""Aiyo... Su lección tan temprano... Todavía estoy durmiendo, jaja... Okie, vete a casa liao y confirma conmigo, señor...""...","legitimo"
"Se me olvidó decirle algo... ¿Puedo numerar las secciones para que quede más claro?","legitimo"
"""Sí. Cualquier cosa, si no quieres, está bien...""...","legitimo"
"""Estoy en casa, mi amor... Si aún estás despierta... *beso amoroso*"",,,","legitimo"
"¡HOLA PEACH! ¡MI PASTEL SABE EXuberante!,,,","legitimo"
"""JUEGO GRATIS. Obtenga Rayman Golf 4 GRATIS en O2 Games Arcade. Primero obtenga la configuración de juegos UR. Responda la publicación, luego guarde y active8. Presione la tecla 0 para Arcade. Se aplican términos"",,,","smishing"
"""Habrá una pequeña juerga en mi casa más tarde esta noche, ¿estás interesado?""...","legitimo"
"Jason dice que estaría bien si recogemos algunos de su casa en una hora...","legitimo"
"""¿Tuviste tu móvil durante 10 meses? Actualízate a los últimos teléfonos con cámara/vídeo GRATIS. MANTÉN TU MISMO NÚMERO, obtén minutos y mensajes de texto adicionales gratis. Envía SÍ para una llamada"",","smishing"
"Ya he llegado.,,,","legitimo"
"No sé, pregúntale a mi hermano. No hay problema en algo así. Acabo de decirlo.,,,","legitimo"
"K:)esp balanceándose en las cenizas :),,,","legitimo"
"¿Que hora vas a ir al hostal de xin?,,,","legitimo"
"Compre Space Invaders 4 y tenga la oportunidad de ganar la consola de juegos Arcade original. Presione 0 para Games Arcade (cargo WAP estándar). Consulte o2.co.uk/games 4 Términos y configuración. Sin compra,,,","smishing"
"Oh k :)después de esa colocación ahí ah?,,,","legitimo"
"""No por posesión, especialmente no en la primera infracción"",","legitimo"
"""No solo por conducir, incluso por muchas razones, la llaman BBD... es chikku, entonces ¿cómo es que tiene frío... escuché que la violencia de vinobanagar cuál es la condición... y cómo estás? ¿Algún problema?""","legitimo"
"Compré la prueba ayer. Es algo que te permite saber el día exacto en que ovulas. Cuando obtendrás 2u en aproximadamente 2 a 3 semanas. Pero por favor, no te preocupes. Sé que estás preocupado. Por favor relájate. ¿También hay algo en tu historia pasada que necesites decirme?","legitimo"
"Tenemos pizza si quieres...","legitimo"
"""Sigo viendo cosas raras y siendo todo \""""oh\"""""""""",,,","legitimo"
"Muchos más felices retornos del día. Te deseo feliz cumpleaños.,,,","legitimo"
"Ya muy lindo. . .estar listo el jueves,,,","legitimo"
"Estoy en el hospital da. . Regresaré a casa por la tarde...","legitimo"
"Cámara: ¡recibes una cámara digital SiPix! llamar al 09061221066 desde teléfono fijo. Entrega en 28 días.,,,","smishing"
"O te puedo decir que ella todavía no cree...","legitimo"
"""Cuando introduzcas el signo +, elige mi número y se mostrará el pin. ¿Verdad?"",,,","legitimo"
"La belleza de la vida está en el próximo segundo... que esconde miles de secretos. ¡¡Deseo que cada segundo en tu vida sea maravilloso...!! Dios n8,,,","legitimo"
"¡Gracias cariño! Estoy bien, gracias. Unas copas de cumpleaños 2 noches. ¡Mañana libre! Cuídate pronto.xxx,,,","legitimo"
"""Si todavía estás despierto, tal vez deja la tarjeta de crédito para que pueda conseguir gasolina cuando regrese como me dijo"",","legitimo"
"¡Tus tonos semanales de Cool-Mob están listos para descargar! Los nuevos tonos de esta semana incluyen: 1) Crazy Frog-AXEL F >>> 2) Akon-Lonely >>> 3) Black Eyed-Dont P >>> Más información en n,,,","smishing"
"Bueno, chico, me alegro de que G haya perdido toda la noche en Applebees por nada...","legitimo"
"Cashbin.co.uk (¡Obtén mucho dinero en efectivo este fin de semana!) www.cashbin.co.uk Estimado, bienvenido al fin de semana. ¡¡Tenemos la mejor y más grande donación en efectivo de nuestra historia!! Estos..,,,","smishing"
"Ok señor... ¿O quieres que vaya a mirarte?","legitimo"
"U wan 2 medio almuerzo estoy en la cantina ahora.,,,","legitimo"
"No hagas la vida demasiado estresante. Siempre encuentra tiempo para reír. ¡Es posible que no agregue años a tu vida! ¡¡Pero seguramente añade más vida a tus años!! Gud ni8..dulces sueños..,,,","legitimo"
"""Oye, parece que me equivoqué y uno de los números de los chicos de Kappa todavía está en mi teléfono, si quieres puedo enviarle un mensaje de texto y ver si está cerca"",","legitimo"
"¡URGENTE! Tu número de Móvil ha sido premiado con un premio de 2000€ GARANTIZADOS. Llamar al 09061790121 desde teléfono fijo. Reclamo 3030. Válido solo 12 horas 150 ppm,,,","smishing"
"Gracias 4 por tu continuo apoyo. Tu pregunta de esta semana entrará en nuestro sorteo 4 �100 en efectivo. ¿Nombre al NUEVO presidente de los Estados Unidos? txt y 80082,,,","smishing"
"Estoy en casa. El doctor me dio analgésicos y dice que todo está bien...","legitimo"
"Cuesta solo $140 ard...�� el resto y $180 al menos... Que es el precio 4 ̩ 2 recámaras ($900),,,","legitimo"
"¡Yo también! Que tengas una linda noche xxx,,,","legitimo"
"Prepárate para ser complacido :),,,","legitimo"
"Hola.:)soporte técnico. Brindamos asistencia a nuestros clientes mediante llamadas y correos electrónicos:),,,","legitimo"
"Si envías un mensaje de texto de camino a la parada de tazas, eso debería funcionar. Y ese debería ser BUS...","legitimo"
"¿Cuando es tu programa de radio?,,,","legitimo"
"Su ID de usuario único es 1172. Para eliminarlo, envíe STOP al 87239 de atención al cliente 08708034412,,,","smishing"
"Aunque no estoy seguro si todavía está disponible...","legitimo"
"Cualquiera que sea la relación que construyas en este mundo, ¡lo único que permanece es un atlas en línea con muchos recuerdos! sentimiento..,,,","legitimo"
